record_date,transportation,electricity,food,total_emission,day_of_week,month,day_of_month,is_weekend,emission_lag_1,emission_lag_7,emission_lag_14,emission_rolling_7,emission_rolling_30,time_idx,dataset
2025-11-08,3480.49,4431.53,6049.16,13961.18,5,11,8,1,13992.33,13942.33,13906.63,13947.858571428571,13945.001333333332,1742,TRAIN
2025-11-09,3491.75,4465.18,6065.11,14022.04,6,11,9,1,13961.18,13912.51,13962.87,13950.551428571429,13943.635666666667,1743,TRAIN
2025-11-10,3466.85,4405.86,6004.99,13877.7,0,11,10,0,14022.04,13935.23,14002.03,13966.198571428571,13945.795333333335,1744,TRAIN
2025-11-11,3499.4,4461.75,6013.13,13974.28,1,11,11,0,13877.7,13880.14,13950.17,13957.98,13943.187666666667,1745,TRAIN
2025-11-12,3522.7,4433.98,6027.47,13984.15,2,11,12,0,13974.28,13963.44,13922.59,13971.42857142857,13944.611,1746,TRAIN
2025-11-13,3492.4,4464.44,6055.08,14011.92,3,11,13,0,13984.15,14009.03,13852.59,13974.387142857144,13947.572333333335,1747,TRAIN
2025-11-14,3493.84,4478.15,6019.77,13991.76,4,11,14,0,14011.92,13992.33,13973.53,13974.800000000001,13949.494666666667,1748,TRAIN
2025-11-15,3488.71,4444.14,6020.0,13952.85,5,11,15,1,13991.76,13961.18,13942.33,13974.718571428572,13950.389666666666,1749,TRAIN
2025-11-16,3439.9,4433.92,5994.55,13868.37,6,11,16,1,13952.85,14022.04,13912.51,13973.528571428573,13950.562666666667,1750,TRAIN
2025-11-17,3478.1,4409.94,6071.36,13959.4,0,11,17,0,13868.37,13877.7,13935.23,13951.575714285715,13948.644999999999,1751,TRAIN
2025-11-18,3485.35,4443.11,6027.71,13956.17,1,11,18,0,13959.4,13974.28,13880.14,13963.247142857144,13949.143333333333,1752,TRAIN
2025-11-19,3469.54,4422.07,6078.44,13970.05,2,11,19,0,13956.17,13984.15,13963.44,13960.660000000002,13949.256333333333,1753,TRAIN
2025-11-20,3505.34,4406.34,5993.97,13905.65,3,11,20,0,13970.05,14011.92,14009.03,13958.645714285713,13950.512999999999,1754,TRAIN
2025-11-21,3489.94,4455.39,6028.8,13974.13,4,11,21,0,13905.65,13991.76,13992.33,13943.464285714286,13948.640666666668,1755,TRAIN
2025-11-22,3483.79,4487.66,6010.03,13981.48,5,11,22,1,13974.13,13952.85,13961.18,13940.945714285714,13949.163333333334,1756,TRAIN
2025-11-23,3487.36,4472.58,6030.48,13990.42,6,11,23,1,13981.48,13868.37,14022.04,13945.035714285714,13949.507000000001,1757,TRAIN
2025-11-24,3503.02,4433.51,6051.93,13988.46,0,11,24,0,13990.42,13959.4,13877.7,13962.471428571429,13952.899,1758,TRAIN
2025-11-25,3505.46,4416.87,6007.05,13929.38,1,11,25,0,13988.46,13956.17,13974.28,13966.622857142855,13955.626666666667,1759,TRAIN
2025-11-26,3480.83,4434.79,6069.78,13985.4,2,11,26,0,13929.38,13970.05,13984.15,13962.795714285714,13954.510333333334,1760,TRAIN
2025-11-27,3485.45,4441.96,6026.84,13954.25,3,11,27,0,13985.4,13905.65,14011.92,13964.988571428572,13953.956000000002,1761,TRAIN
2025-11-28,3480.48,4414.99,6039.41,13934.88,4,11,28,0,13954.25,13974.13,13991.76,13971.931428571426,13954.092,1762,TRAIN
2025-11-29,3478.67,4423.23,5981.44,13883.34,5,11,29,1,13934.88,13981.48,13952.85,13966.324285714287,13954.501666666667,1763,TRAIN
2025-11-30,3498.52,4452.09,6046.21,13996.82,6,11,30,1,13883.34,13990.42,13868.37,13952.304285714285,13955.526666666667,1764,TRAIN
2025-12-01,3471.09,4485.05,6018.17,13974.31,0,12,1,0,13996.82,13988.46,13959.4,13953.218571428572,13956.303000000002,1765,TRAIN
2025-12-02,3469.04,4445.45,6009.31,13923.8,1,12,2,0,13974.31,13929.38,13956.17,13951.197142857143,13957.369,1766,TRAIN
2025-12-03,3444.16,4446.63,5980.73,13871.52,2,12,3,0,13923.8,13985.4,13970.05,13950.399999999998,13957.745333333332,1767,TRAIN
2025-12-04,3504.54,4431.25,6062.49,13998.28,3,12,4,0,13871.52,13954.25,13905.65,13934.131428571429,13955.621666666668,1768,TRAIN
2025-12-05,3470.09,4447.58,6051.76,13969.43,4,12,5,0,13998.28,13934.88,13974.13,13940.421428571428,13959.559666666666,1769,TRAIN
2025-12-06,3503.96,4446.13,6025.87,13975.96,5,12,6,1,13969.43,13883.34,13981.48,13945.357142857143,13959.759333333332,1770,TRAIN
2025-12-07,3492.83,4408.77,6077.59,13979.19,6,12,7,1,13975.96,13996.82,13990.42,13958.58857142857,13958.657000000001,1771,TRAIN
2025-12-08,3444.79,4448.07,6111.12,14003.98,0,12,8,0,13979.19,13974.31,13988.46,13956.069999999998,13958.219000000001,1772,TRAIN
2025-12-09,3447.34,4425.99,6038.25,13911.58,1,12,9,0,14003.98,13923.8,13929.38,13960.308571428572,13959.645666666667,1773,TRAIN
2025-12-10,3492.83,4466.67,6043.91,14003.41,2,12,10,0,13911.58,13871.52,13985.4,13958.562857142857,13955.963666666667,1774,TRAIN
2025-12-11,3480.18,4445.22,6071.96,13997.36,3,12,11,0,14003.41,13998.28,13954.25,13977.404285714287,13960.154,1775,TRAIN
2025-12-12,3439.55,4415.18,6041.01,13895.74,4,12,12,0,13997.36,13969.43,13934.88,13977.272857142858,13960.923333333334,1776,TRAIN
2025-12-13,3442.6,4420.81,6037.05,13900.46,5,12,13,1,13895.74,13975.96,13883.34,13966.745714285715,13957.976333333332,1777,TRAIN
2025-12-14,3482.43,4410.74,6040.27,13933.44,6,12,14,1,13900.46,13979.19,13996.82,13955.960000000001,13954.261,1778,TRAIN
2025-12-15,3470.48,4455.3,6019.04,13944.82,0,12,15,0,13933.44,14003.98,13974.31,13949.424285714285,13952.317000000001,1779,TRAIN
2025-12-16,3467.94,4409.9,6067.54,13945.38,1,12,16,0,13944.82,13911.58,13923.8,13940.972857142857,13952.049333333332,1780,TRAIN
2025-12-17,3502.73,4422.3,6015.14,13940.17,2,12,17,0,13945.38,14003.41,13871.52,13945.801428571429,13954.616333333333,1781,TRAIN
2025-12-18,3477.69,4378.48,6008.65,13864.82,3,12,18,0,13940.17,13997.36,13998.28,13936.767142857143,13953.975333333334,1782,TRAIN
2025-12-19,3520.02,4416.06,6047.25,13983.33,4,12,19,0,13864.82,13895.74,13969.43,13917.832857142857,13950.930333333332,1783,TRAIN
2025-12-20,3474.4,4402.13,6037.5,13914.03,5,12,20,1,13983.33,13900.46,13975.96,13930.345714285713,13951.373,1784,TRAIN
2025-12-21,3476.26,4436.41,6065.9,13978.57,6,12,21,1,13914.03,13933.44,13979.19,13932.284285714286,13951.652333333333,1785,TRAIN
2025-12-22,3481.23,4456.42,5996.54,13934.19,0,12,22,0,13978.57,13944.82,14003.98,13938.731428571427,13951.800333333334,1786,TRAIN
2025-12-23,3457.09,4423.91,6063.19,13944.19,1,12,23,0,13934.19,13945.38,13911.58,13937.212857142857,13950.224,1787,TRAIN
2025-12-24,3427.79,4467.82,5967.07,13862.68,2,12,24,0,13944.19,13940.17,14003.41,13937.042857142858,13948.683,1788,TRAIN
2025-12-25,3476.74,4460.95,6044.73,13982.42,3,12,25,0,13862.68,13864.82,13997.36,13925.972857142859,13944.490333333333,1789,TRAIN
2025-12-26,3476.16,4442.19,6031.91,13950.26,4,12,26,0,13982.42,13983.33,13895.74,13942.772857142858,13946.258333333333,1790,TRAIN
2025-12-27,3480.02,4413.68,6044.18,13937.88,5,12,27,1,13950.26,13914.03,13900.46,13938.048571428571,13945.087,1791,TRAIN
2025-12-28,3458.69,4449.36,5990.81,13898.86,6,12,28,1,13937.88,13978.57,13933.44,13941.455714285714,13944.541333333333,1792,TRAIN
2025-12-29,3494.12,4437.07,6001.44,13932.63,0,12,29,0,13898.86,13934.19,13944.82,13930.068571428574,13943.340666666667,1793,TRAIN
2025-12-30,3466.95,4447.13,6024.1,13938.18,1,12,30,0,13932.63,13944.19,13945.38,13929.845714285713,13944.983666666667,1794,TRAIN
2025-12-31,3473.54,4429.42,6045.24,13948.2,2,12,31,0,13938.18,13862.68,13940.17,13928.987142857144,13943.029,1795,TRAIN
2026-01-01,3653.98,4648.81,6284.51,14587.3,3,1,1,0,13948.2,13982.42,13864.82,13941.204285714284,13942.158666666666,1796,VALIDATION
2026-01-02,3647.08,4652.53,6302.16,14601.77,4,1,2,0,14587.3,13950.26,13983.33,14027.615714285714,13964.275333333333,1797,VALIDATION
2026-01-03,3658.56,4648.76,6325.14,14632.46,5,1,3,1,14601.77,13937.88,13914.03,14120.688571428573,13988.617,1798,VALIDATION
2026-01-04,3681.41,4613.45,6344.59,14639.45,6,1,4,1,14632.46,13898.86,13978.57,14219.914285714285,14009.756333333333,1799,VALIDATION
2026-01-05,3650.93,4667.79,6308.92,14627.64,0,1,5,0,14639.45,13932.63,13934.19,14325.712857142857,14032.090333333334,1800,VALIDATION
2026-01-06,3659.51,4609.32,6301.62,14570.45,1,1,6,0,14627.64,13938.18,13944.19,14425.0,14053.813,1801,VALIDATION
2026-01-07,3653.95,4662.57,6266.9,14583.42,2,1,7,0,14570.45,13948.2,13862.68,14515.324285714287,14073.521666666667,1802,VALIDATION
2026-01-08,3650.8,4671.13,6361.0,14682.93,3,1,8,0,14583.42,14587.3,13982.42,14606.070000000002,14092.836333333335,1803,VALIDATION
2026-01-09,3645.04,4632.06,6358.42,14635.52,4,1,9,0,14682.93,14601.77,13950.26,14619.731428571427,14118.548,1804,VALIDATION
2026-01-10,3625.04,4650.27,6293.61,14568.92,5,1,10,1,14635.52,14632.46,13937.88,14624.552857142857,14139.618333333334,1805,VALIDATION
2026-01-11,3670.79,4618.0,6328.91,14617.7,6,1,11,1,14568.92,14639.45,13898.86,14615.475714285714,14158.670333333333,1806,VALIDATION
2026-01-12,3685.28,4633.6,6343.78,14662.66,0,1,12,0,14617.7,14627.64,13932.63,14612.368571428571,14182.735666666667,1807,VALIDATION
2026-01-13,3648.44,4686.06,6214.33,14548.83,1,1,13,0,14662.66,14570.45,13938.18,14617.371428571429,14208.142333333331,1808,VALIDATION
2026-01-14,3636.26,4649.29,6382.64,14668.19,2,1,14,0,14548.83,14583.42,13948.2,14614.282857142856,14228.655333333332,1809,VALIDATION
2026-01-15,3648.9,4626.8,6309.05,14584.75,3,1,15,0,14668.19,14682.93,14587.3,14626.392857142857,14252.767666666668,1810,VALIDATION
2026-01-16,3637.65,4637.69,6356.41,14631.75,4,1,16,0,14584.75,14635.52,14601.77,14612.367142857143,14274.08,1811,VALIDATION
2026-01-17,3658.59,4650.72,6293.41,14602.72,5,1,17,1,14631.75,14568.92,14632.46,14611.828571428572,14297.132666666666,1812,VALIDATION
2026-01-18,3645.34,4668.78,6372.41,14686.53,6,1,18,1,14602.72,14617.7,14639.45,14616.657142857144,14321.729333333333,1813,VALIDATION
2026-01-19,3650.57,4622.32,6265.36,14538.25,0,1,19,0,14686.53,14662.66,14627.64,14626.490000000002,14345.169333333333,1814,VALIDATION
2026-01-20,3641.88,4667.42,6329.61,14638.91,1,1,20,0,14538.25,14548.83,14570.45,14608.717142857144,14365.976666666666,1815,VALIDATION
2026-01-21,3657.19,4652.0,6270.23,14579.42,2,1,21,0,14638.91,14668.19,14583.42,14621.585714285715,14387.988,1816,VALIDATION
2026-01-22,3648.83,4659.57,6315.67,14624.07,3,1,22,0,14579.42,14584.75,14682.93,14608.904285714287,14409.495666666666,1817,VALIDATION
2026-01-23,3613.39,4614.55,6290.34,14518.28,4,1,23,0,14624.07,14631.75,14635.52,14614.521428571428,14432.158333333333,1818,VALIDATION
2026-01-24,3616.54,4631.86,6308.14,14556.54,5,1,24,1,14518.28,14602.72,14568.92,14598.311428571427,14454.011666666665,1819,VALIDATION
2026-01-25,3654.94,4629.26,6309.19,14593.39,6,1,25,1,14556.54,14686.53,14617.7,14591.714285714286,14473.149,1820,VALIDATION
2026-01-26,3630.2,4619.5,6260.1,14509.8,0,1,26,0,14593.39,14538.25,14662.66,14578.408571428572,14494.586666666666,1821,VALIDATION
2026-01-27,3634.67,4667.64,6336.66,14638.97,1,1,27,0,14509.8,14638.91,14548.83,14574.344285714285,14513.650666666665,1822,VALIDATION
2026-01-28,3630.29,4636.11,6364.52,14630.92,2,1,28,0,14638.97,14579.42,14668.19,14574.352857142858,14538.321,1823,VALIDATION
2026-01-29,3648.48,4659.03,6342.41,14649.92,3,1,29,0,14630.92,14624.07,14584.75,14581.710000000001,14561.597333333333,1824,VALIDATION
2026-01-30,3624.14,4646.76,6308.13,14579.03,4,1,30,0,14649.92,14518.28,14631.75,14585.402857142859,14585.321999999998,1825,VALIDATION
2026-01-31,3671.63,4637.3,6291.89,14600.82,5,1,31,1,14579.03,14556.54,14602.72,14594.08142857143,14606.349666666667,1826,VALIDATION
2026-02-01,3648.66,4641.0,6418.94,14708.6,6,2,1,1,14600.82,14593.39,14686.53,14600.407142857142,14606.800333333334,1827,VALIDATION
2026-02-02,3628.34,4678.21,6344.44,14650.99,0,2,2,0,14708.6,14509.8,14538.25,14616.865714285714,14610.361333333332,1828,VALIDATION
2026-02-03,3658.03,4639.22,6325.07,14622.32,1,2,3,0,14650.99,14638.97,14638.91,14637.035714285714,14610.979,1829,VALIDATION
2026-02-04,3654.78,4652.63,6303.61,14611.02,2,2,4,0,14622.32,14630.92,14579.42,14634.657142857142,14610.408,1830,VALIDATION
2026-02-05,3683.49,4672.66,6315.84,14671.99,3,2,5,0,14611.02,14649.92,14624.07,14631.814285714285,14609.854,1831,VALIDATION
2026-02-06,3660.64,4645.92,6282.88,14589.44,4,2,6,0,14671.99,14579.03,14518.28,14634.967142857142,14613.238666666666,1832,VALIDATION
2026-02-07,3639.12,4647.78,6216.48,14503.38,5,2,7,1,14589.44,14600.82,14556.54,14636.454285714284,14613.439333333334,1833,VALIDATION
2026-02-08,3647.45,4653.0,6314.74,14615.19,6,2,8,1,14503.38,14708.6,14593.39,14622.534285714286,14607.454333333333,1834,VALIDATION
2026-02-09,3651.01,4649.48,6318.93,14619.42,0,2,9,0,14615.19,14650.99,14509.8,14609.19,14606.776666666667,1835,VALIDATION
2026-02-10,3707.61,4641.43,6317.89,14666.93,1,2,10,0,14619.42,14622.32,14638.97,14604.679999999998,14608.46,1836,VALIDATION
2026-02-11,3656.75,4680.12,6343.59,14680.46,2,2,11,0,14666.93,14611.02,14630.92,14611.052857142857,14610.100999999999,1837,VALIDATION
2026-02-12,3640.04,4602.93,6296.52,14539.49,3,2,12,0,14680.46,14671.99,14649.92,14620.972857142857,14610.694333333335,1838,VALIDATION
2026-02-13,3642.73,4650.26,6411.9,14704.89,4,2,13,0,14539.49,14589.44,14579.03,14602.044285714288,14610.383,1839,VALIDATION
2026-02-14,3657.32,4664.03,6334.62,14655.97,5,2,14,1,14704.89,14503.38,14600.82,14618.537142857143,14611.606333333333,1840,VALIDATION
2026-02-15,3653.62,4647.96,6339.74,14641.32,6,2,15,1,14655.97,14615.19,14708.6,14640.335714285715,14613.980333333333,1841,VALIDATION
2026-02-16,3647.12,4698.4,6296.11,14641.63,0,2,16,0,14641.32,14619.42,14650.99,14644.06857142857,14614.299333333332,1842,VALIDATION
2026-02-17,3638.33,4609.87,6336.7,14584.9,1,2,17,0,14641.63,14666.93,14622.32,14647.24142857143,14615.596333333333,1843,VALIDATION
2026-02-18,3644.42,4669.53,6340.54,14654.49,2,2,18,0,14584.9,14680.46,14611.02,14635.522857142858,14612.208666666667,1844,VALIDATION
2026-02-19,3595.76,4648.0,6302.48,14546.24,3,2,19,0,14654.49,14539.49,14671.99,14631.812857142857,14616.083333333334,1845,VALIDATION
2026-02-20,3620.16,4636.21,6377.41,14633.78,4,2,20,0,14546.24,14704.89,14589.44,14632.777142857141,14612.994333333334,1846,VALIDATION
2026-02-21,3639.23,4668.84,6328.95,14637.02,5,2,21,1,14633.78,14655.97,14503.38,14622.61857142857,14614.806333333334,1847,VALIDATION
2026-02-22,3668.79,4648.7,6251.83,14569.32,6,2,22,1,14637.02,14641.32,14615.19,14619.911428571428,14615.238,1848,VALIDATION
2026-02-23,3684.88,4691.26,6332.52,14708.66,0,2,23,0,14569.32,14641.63,14619.42,14609.625714285716,14616.939333333334,1849,VALIDATION
2026-02-24,3618.01,4669.82,6259.25,14547.08,1,2,24,0,14708.66,14584.9,14666.93,14619.201428571427,14622.010000000002,1850,VALIDATION
2026-02-25,3625.82,4613.16,6312.2,14551.18,2,2,25,0,14547.08,14654.49,14680.46,14613.798571428571,14620.466333333334,1851,VALIDATION
2026-02-26,3632.78,4676.63,6296.21,14605.62,3,2,26,0,14551.18,14546.24,14539.49,14599.039999999999,14621.845666666666,1852,VALIDATION
2026-02-27,3672.4,4626.32,6366.86,14665.58,4,2,27,0,14605.62,14633.78,14704.89,14607.522857142858,14620.734,1853,VALIDATION
2026-02-28,3650.42,4657.39,6325.89,14633.7,5,2,28,1,14665.58,14637.02,14655.97,14612.065714285714,14621.889333333333,1854,VALIDATION
2026-03-01,3640.88,5324.09,6327.49,15292.46,6,3,1,1,14633.7,14569.32,14641.32,14611.591428571428,14621.348666666667,1855,VALIDATION
2026-03-02,3620.82,5416.29,6305.93,15343.04,0,3,2,0,15292.46,14708.66,14641.63,14714.897142857142,14645.129666666668,1856,VALIDATION
2026-03-03,3691.51,5369.9,6356.21,15417.62,1,3,3,0,15343.04,14547.08,14584.9,14805.522857142858,14669.870333333332,1857,VALIDATION
2026-03-04,3634.47,5331.13,6332.4,15298.0,2,3,4,0,15417.62,14551.18,14654.49,14929.885714285716,14693.504333333334,1858,VALIDATION
2026-03-05,3673.77,5342.27,6274.5,15290.54,3,3,5,0,15298.0,14605.62,14546.24,15036.574285714287,14715.071333333333,1859,VALIDATION
2026-03-06,3646.31,5348.14,6366.66,15361.11,4,3,6,0,15290.54,14665.58,14633.78,15134.42,14737.345333333335,1860,VALIDATION
2026-03-07,3630.2,5342.47,6268.66,15241.33,5,3,7,1,15361.11,14633.7,14637.02,15233.781428571428,14762.348333333333,1861,VALIDATION
2026-03-08,3642.16,5345.85,6356.07,15344.08,6,3,8,1,15241.33,15292.46,14569.32,15320.585714285715,14781.326333333334,1862,VALIDATION
2026-03-09,3698.18,5396.66,6311.33,15406.17,0,3,9,0,15344.08,15343.04,14708.66,15327.960000000001,14806.481,1863,VALIDATION
2026-03-10,3634.58,5361.54,6317.51,15313.63,1,3,10,0,15406.17,15417.62,14547.08,15336.978571428572,14836.573999999999,1864,VALIDATION
2026-03-11,3636.98,5320.82,6312.58,15270.38,2,3,11,0,15313.63,15298.0,14551.18,15322.122857142856,14859.855333333333,1865,VALIDATION
2026-03-12,3633.13,5374.13,6332.23,15339.49,3,3,12,0,15270.38,15290.54,14605.62,15318.177142857141,14881.554,1866,VALIDATION
2026-03-13,3665.57,5344.69,6374.9,15385.16,4,3,13,0,15339.49,15361.11,14665.58,15325.17,14903.972666666667,1867,VALIDATION
2026-03-14,3603.52,5373.59,6296.7,15273.81,5,3,14,1,15385.16,15241.33,14633.7,15328.605714285715,14927.462666666666,1868,VALIDATION
2026-03-15,3650.02,5375.79,6293.55,15319.36,6,3,15,1,15273.81,15344.08,15292.46,15333.245714285715,14951.94,1869,VALIDATION
2026-03-16,3698.63,5387.55,6310.45,15396.63,0,3,16,0,15319.36,15406.17,15343.04,15329.714285714286,14972.422333333332,1870,VALIDATION
2026-03-17,3638.35,5391.12,6316.66,15346.13,1,3,17,0,15396.63,15313.63,15417.62,15328.351428571428,14997.111,1871,VALIDATION
2026-03-18,3658.01,5359.69,6334.82,15352.52,2,3,18,0,15346.13,15270.38,15298.0,15332.994285714285,15020.604666666668,1872,VALIDATION
2026-03-19,3664.66,5297.44,6356.52,15318.62,3,3,19,0,15352.52,15339.49,15290.54,15344.728571428572,15044.301000000001,1873,VALIDATION
2026-03-20,3627.15,5363.01,6252.46,15242.62,4,3,20,0,15318.62,15385.16,15361.11,15341.747142857143,15068.758333333333,1874,VALIDATION
2026-03-21,3651.13,5346.22,6330.41,15327.76,5,3,21,1,15242.62,15273.81,15241.33,15321.384285714286,15088.362666666666,1875,VALIDATION
2026-03-22,3647.57,5389.34,6351.21,15388.12,6,3,22,1,15327.76,15319.36,15344.08,15329.091428571428,15114.413333333334,1876,VALIDATION
2026-03-23,3656.62,5370.24,6256.37,15283.23,0,3,23,0,15388.12,15396.63,15406.17,15338.914285714285,15139.557999999999,1877,VALIDATION
2026-03-24,3621.77,5318.91,6344.95,15285.63,1,3,24,0,15283.23,15346.13,15313.63,15322.714285714286,15161.098333333333,1878,VALIDATION
2026-03-25,3648.85,5394.88,6340.4,15384.13,2,3,25,0,15285.63,15352.52,15270.38,15314.07142857143,15184.975333333334,1879,VALIDATION
2026-03-26,3631.82,5382.74,6371.8,15386.36,3,3,26,0,15384.13,15318.62,15339.49,15318.587142857143,15207.491,1880,VALIDATION
2026-03-27,3642.05,5381.46,6359.5,15383.01,4,3,27,0,15386.36,15242.62,15385.16,15328.264285714287,15235.467,1881,VALIDATION
2026-03-28,3670.79,5334.46,6363.85,15369.1,5,3,28,1,15383.01,15327.76,15273.81,15348.320000000002,15263.194666666668,1882,VALIDATION
2026-03-29,3609.88,5311.71,6346.24,15267.83,6,3,29,1,15369.1,15388.12,15319.36,15354.225714285714,15288.643999999998,1883,VALIDATION
2026-03-30,3659.29,5355.55,6304.66,15319.5,0,3,30,0,15267.83,15283.23,15396.63,15337.04142857143,15308.719000000001,1884,VALIDATION
2026-03-31,3638.8,5360.34,6273.44,15272.58,1,3,31,0,15319.5,15285.63,15346.13,15342.222857142857,15331.579,1885,VALIDATION
2026-04-01,3672.64,5386.8,6347.84,15407.28,2,4,1,0,15272.58,15384.13,15352.52,15340.358571428573,15330.916333333333,1886,VALIDATION
2026-04-02,3614.58,5389.98,6351.45,15356.01,3,4,2,0,15407.28,15386.36,15318.62,15343.665714285715,15333.057666666666,1887,VALIDATION
2026-04-03,3608.96,5346.46,6275.78,15231.2,4,4,3,0,15356.01,15383.01,15242.62,15339.33,15331.003999999999,1888,VALIDATION
2026-04-04,3633.0,5381.82,6285.29,15300.11,5,4,4,1,15231.2,15369.1,15327.76,15317.642857142857,15328.777333333333,1889,VALIDATION
2026-04-05,3666.91,5345.01,6288.4,15300.32,6,4,5,1,15300.11,15267.83,15388.12,15307.787142857142,15329.096333333331,1890,VALIDATION
2026-04-06,3667.62,5312.57,6291.52,15271.71,0,4,6,0,15300.32,15319.5,15283.23,15312.42857142857,15327.07,1891,VALIDATION
2026-04-07,3645.52,5350.06,6291.48,15287.06,1,4,7,0,15271.71,15272.58,15285.63,15305.601428571428,15328.082666666667,1892,VALIDATION
2026-04-08,3641.46,5360.69,6311.39,15313.54,2,4,8,0,15287.06,15407.28,15384.13,15307.67,15326.182,1893,VALIDATION
2026-04-09,3635.29,5365.38,6389.29,15389.96,3,4,9,0,15313.54,15356.01,15386.36,15294.278571428571,15323.094333333334,1894,VALIDATION
2026-04-10,3663.67,5355.71,6320.84,15340.22,4,4,10,0,15389.96,15231.2,15383.01,15299.128571428571,15325.638666666668,1895,VALIDATION
2026-04-11,3619.52,5347.0,6363.41,15329.93,5,4,11,1,15340.22,15300.11,15369.1,15314.702857142856,15327.966666666667,1896,VALIDATION
2026-04-12,3644.82,5331.15,6312.88,15288.85,6,4,12,1,15329.93,15300.32,15267.83,15318.962857142858,15327.648,1897,VALIDATION
2026-04-13,3654.28,5324.76,6275.31,15254.35,0,4,13,0,15288.85,15271.71,15319.5,15317.324285714285,15324.437666666667,1898,VALIDATION
2026-04-14,3674.1,5349.99,6317.73,15341.82,1,4,14,0,15254.35,15287.06,15272.58,15314.844285714285,15323.788999999999,1899,VALIDATION
2026-04-15,3665.16,5356.44,6268.48,15290.08,2,4,15,0,15341.82,15313.54,15407.28,15322.667142857144,15324.537666666667,1900,VALIDATION
2026-04-16,3640.3,5369.71,6244.05,15254.06,3,4,16,0,15290.08,15389.96,15356.01,15319.315714285713,15320.986,1901,VALIDATION
2026-04-17,3609.26,5357.77,6289.07,15256.1,4,4,17,0,15254.06,15340.22,15231.2,15299.901428571427,15317.917,1902,VALIDATION
2026-04-18,3664.36,5361.87,6303.33,15329.56,5,4,18,1,15256.1,15329.93,15300.11,15287.884285714286,15314.703,1903,VALIDATION
2026-04-19,3634.23,5391.89,6297.0,15323.12,6,4,19,1,15329.56,15288.85,15300.32,15287.831428571428,15315.067666666666,1904,VALIDATION
2026-04-20,3649.14,5398.64,6353.31,15401.09,0,4,20,0,15323.12,15254.35,15271.71,15292.727142857144,15317.750999999998,1905,VALIDATION
2026-04-21,3631.12,5391.48,6254.61,15277.21,1,4,21,0,15401.09,15341.82,15287.06,15313.69,15320.195333333333,1906,VALIDATION
2026-04-22,3693.13,5351.42,6312.84,15357.39,2,4,22,0,15277.21,15290.08,15313.54,15304.460000000001,15316.498333333333,1907,VALIDATION
2026-04-23,3659.95,5341.39,6281.43,15282.77,3,4,23,0,15357.39,15254.06,15389.96,15314.075714285715,15318.970333333333,1908,VALIDATION
